site_id,device_id,cookie_id,data_installed,channel,source,medium,campaign,platform,country,area,city,ip,device_brand,device_model,os_version,is_his_install,active_in_8_14_label,active_in_8_14_probability,active_in_84_90_label,active_in_84_90_probability,activity_half_reduced_8_14_label,activity_half_reduced_8_14_probability
600,c5cee853-9d94-47f3-a2e2-432601733e02,323c3199-8e68-4386-bd1d-71f8482a14a3,20180523,Google 手动,googleadwords_int,CPI,1405530229_app_gcc_android_ramadan3c_uac_0516,android,SA,GCC1,Riyadh,37.42.202.107,samsung,SM-G965F,8.0.0,0,0,0.1694949609929448,0,0.0007486535142279315,1,0.8305050390070554
600,bdc107ed-c4b9-4426-bfd0-b75355913f91,326884ff-efe9-41fc-bfe5-4ba3d4528960,20180428,Brand advertising,googleadwords_int,CPI,Branding Ads_ANDROID_GCC_AR_Electronics_20180409,android,QA,GCC2,Madinat Khalifa North,37.210.236.5,samsung,SM-J510F,7.1.1,0,0,0.3567865218919886,0,0.0,1,0.6432134781080114
600,9765db01-cf25-4cb4-a4ed-2913a73bbcec,331a08a8-f38d-461a-9265-085b0f8b6615,20180510,Google 手动,googleadwords_int,CPI,1384865213_app_gcc_android_ramadan1_uac_0504,android,JO,GCC1,Irbid,213.139.52.225,HUAWEI,CAM-L21,6.0,0,0,0.04950060727791638,0,0.0004597559947524988,1,0.9504993927220832
600,1680AC64-BA77-4929-AC30-23ABFB8CE0FA,337027A8-D288-4767-A0FA-0CE5DF55A4E5,20180527,snapchat,snapchat_int,CPI,Branding Ads_SA_Areej_Ramadan_IOS_20180517,ios,SA,GCC1,Jiddah,37.56.12.133,0,0,9.1,0,0,0.43162495296390097,0,0.4530475981345992,1,0.568375047036099
600,3E63CE54-C07D-42B5-A285-9113B9E23A28,337095D5-02DB-4451-9AC7-DA3BADB9FCEB,20180528,organic,Organic,None,0,ios,OM,GCC1,Balad Bani Bu Hassan,37.40.23.247,0,0,11.3,1,1,0.7920938746468046,0,0.04,0,0.2079061253531954
600,64B73A98-FFA5-4FD7-9C82-E37EDA193C13,33F0F525-7549-49B1-9705-AFFE7768B427,20180410,organic,Organic,None,0,ios,SA,GCC1,Riyadh,109.82.232.207,0,0,9.2.1,0,1,0.46402104513762893,0,0.0064033258380880665,0,0.5359789548623711
600,d204c310-460a-47cf-9d76-8cdf69d2e158,33c16fbd-a2e5-4773-b5c5-5f3676b612a5,20180604,Google 手动,googleadwords_int,CPI,1405413325_app_gcc_android_ramadan3_uac15_0516,android,SA,GCC1,Al-Qiwaiyah,5.156.146.188,HUAWEI,ANE-LX1,8.0.0,0,0,0.26717908433413834,0,0.0044554211592140545,1,0.7328209156658616
600,0324674c-ef0c-49bc-b101-250612cebe2d,33f9fe0f-2056-48f0-b6e4-71538afc634f,20180408,Google 手动,googleadwords_int,CPI,1050978842_app_gcc_android_sale_ar_uac_0201,android,SA,GCC1,Mecca,37.216.18.111,Sony,H4113,8.0.0,0,0,0.1660795142053601,0,0.0004597559947524988,1,0.8339204857946397
600,690139d2-1b2a-4268-a38d-3dcb427d51d4,341040d6-314f-490a-a989-0fc8eab4d0ae,20180429,再营销,criteo_int,CPI,engage_productview_sa_android,android,SA,GCC1,Hafar Al-Batin,37.106.215.206,samsung,GT-I9105,4.1.2,0,0,0.22758108736893448,0,0.013566636097518072,1,0.7724189126310654
600,8af701f2-bf20-4c6f-8b47-2869af643454,3414718a-b8ae-4301-b36b-4942a1e5e58c,20180504,Google 手动,googleadwords_int,CPI,1345222061_app_gcc_android_display_ar_uac_0408,android,SA,GCC1,Riyadh,176.18.140.105,HUAWEI,ALP-L29,8.0.0,0,0,0.0920110666680621,0,0.000196078431372549,1,0.9079889333319379
600,18ca313d-4103-4bfb-ab72-a185bd824abb,3433ddf2-a54a-4c2b-a9d2-4afe1147b48c,20180519,DSP 代投,creativeclicks_int,CPI,801100_12088_17443_20150186,android,SA,GCC1,Sakakah,51.36.7.159,samsung,SM-A710F,7.0,0,0,0.25081250232682895,0,0.0,1,0.7491874976731709
600,137971af-3159-4cbe-9074-948dfbb72b28,344a1391-994c-4acf-8fe5-3256d2ee3280,20180513,snapchat,snapchat_int,CPI,app_snap_jo_android_female_wh_areej_display_cpi_0508_10s_2,android,JO,GCC1,Hamamet El Imush,5.45.137.7,Sony,G8142,8.0.0,0,1,0.8615676856564807,0,0.07955882352941177,0,0.13843231434351932
600,fc695ef0-88e3-4bdb-8c93-21ee242f02c8,347938ed-d6db-4114-8142-782e44b2cc77,20180411,DSP 代投,mobvista_int,CPI,jollychic_android_om_mob8122e25e61645bdf,android,OM,GCC1,Masqat,85.154.8.105,samsung,GT-I9505,5.0.1,0,0,0.30343373636542376,0,0.00028983079289299034,1,0.6965662636345759
600,79bd42bc-4a52-4617-bc39-3e54a6d7e818,347ad931-85c0-488c-b8d0-4bb01530bb89,20180530,Google 手动,googleadwords_int,CPI,1384865213_app_gcc_android_ramadan1_uac_0504,android,JO,GCC1,Jabal Amman,92.241.57.119,samsung,SM-N900,5.0,0,0,0.05481784632356086,0,0.0006484352400355177,1,0.9451821536764388
600,2ce89173-83d9-48bf-b77a-6de8c4ddbe9a,34d37425-e4f6-4780-8fbb-9302299dce26,20180607,Google 手动,googleadwords_int,CPI,1344109406_app_sqkub_android_mf_en_uac_0406,android,SA,GCC1,Riyadh,37.224.185.180,WALTON,Primo NH3 Lite,7.0,0,1,0.3364923688461408,0,0.0,0,0.6635076311538591
600,4029826f-b839-4b50-b296-3e41acbe8ac9,34d84d02-e882-40b9-b9d0-eac8a4619cb3,20180427,Google 手动,googleadwords_int,CPI,999268242_app_gcc_android_display_3c_uac_1129,android,SA,GCC1,Jiddah,31.167.4.248,samsung,SM-G935F,7.0,0,0,0.11563447982072562,0,0.009734764625339043,1,0.8843655201792742
600,b561daa9-33d5-42f2-b939-5c90e2cf1fe4,34dc9b4e-cff8-4c97-9b6a-86c739d7c9b3,20180526,Media Buy 代投,Facebook Ads,CPI,Chansenhk_jollymb_GCC_SA_AND_M_Alice20180503_595,android,SA,GCC1,Khobar,51.223.131.208,samsung,SM-J710F,7.0,0,0,0.056661964627582745,0,0.0003279629701913944,1,0.9433380353724169
600,ffda6887-38a5-4cc1-a134-fc487abcb74c,34eb2e2a-8280-45b7-a7d9-e095107670ac,20180501,Google 手动,googleadwords_int,CPI,1341628724_app_gcc_android_male_uac2_0404,android,SA,GCC1,Riyadh,151.254.46.12,samsung,GT-I9060I,4.4.4,0,1,0.8448020304723732,0,0.31726904281439505,0,0.15519796952762685
600,46f30a90-fb11-440f-98ec-482326abedf0,351238c5-24de-40a0-82ec-32ca9c0d2ac0,20180512,Media Buy 代投,FBMagic,CPI,YM_ZT_android_SA_Image_Bedding,android,SA,GCC1,Jiddah,51.253.221.27,HUAWEI,CAM-L21,6.0,0,0,0.233630626262144,0,0.03151596422241465,1,0.7663693737378557
600,2b4dbe35-a39c-44d1-a184-1b9cc554d3bf,352fa68e-37e1-46fd-8244-dc7d4ca67477,20180516,Google 手动,googleadwords_int,CPI,1372956949_app_gcc_android_ramadan1_uac15_0428,android,SA,GCC1,Khobar,37.224.168.55,samsung,SM-G532F,6.0.1,0,0,0.12024136842874535,0,0.00491507724387014,1,0.8797586315712543
600,5262DFC0-0ADB-46AB-8DC6-200CB0C56A56,35702D9A-38F5-46A5-A177-5EC7B88B5650,20180530,DSP 代投,appnext_int,CPI,314728,ios,SA,GCC1,Mecca,95.185.226.137,0,0,10.2,1,1,0.9544043464465264,0,0.1303063247443572,0,0.04559565355347361
600,8ac8675b-cc83-4ba0-bf41-02f4240892ae,35821ee1-8fe5-455e-87d6-fa57f70d6db6,20180418,Twitter包屏,Twitter,CPI,Jollychic_SA_Trend_VideoCard_20180416 - Saudi Arabia,android,SA,GCC1,Jiddah,188.50.140.191,samsung,GT-I9515,5.0.1,0,0,0.795962198073291,0,0.0108507889788243,1,0.2040378019267089
600,089bc6fc-b3ea-4466-8c79-aea95c283073,358716f1-933b-4896-9b86-0b3cfd3661ca,20180520,Facebook 智能,Facebook Ads,CPI,appauto_8818_audience_network_SA_male_android_Android_Smartphone_age18-65_interest_landingpage_1001_Carousel_20180518_110238_plan-126_detail-677_cpi_new_image,android,SA,GCC1,Mecca,51.36.236.248,samsung,SM-G570F,7.0,0,0,0.45393441982260385,0,0.17759729381924025,1,0.5460655801773961
600,47376ADF-971E-4A3C-BA0D-1B4F9D1C8D14,35E9E8FC-B433-4784-9CF4-048479485C89,20180521,Google 手动,googleadwords_int,CPI,1051014239_app_gcc_ios_sale_ar_uac_0201,ios,SA,GCC1,Ad Dammam,95.219.142.97,0,0,11.2.1,1,1,0.8054506318129337,0,0.02,0,0.19454936818706625
600,96d5b027-4f17-42e1-9565-fa7994edb870,35c9af0c-d5c7-4fde-ab9c-d8ccfe918cf9,20180412,Google 手动,googleadwords_int,CPI,969687303_app_omjo_android_display_ar_uac_1031,android,JO,GCC1,Zarka Central,92.253.105.30,samsung,SM-J510F,7.1.1,0,0,0.048289651803971954,0,0.0003650590250555291,1,0.9517103481960276
600,ce739b11-500f-454e-874e-b17da53147f0,35d8534e-5e0f-4531-9a01-36afed84c61f,20180427,Facebook 智能,Facebook Ads,CPI,appauto_9374_audience_network_LB_female_android_Android_Smartphone_age18-65_interest_landingpage_28_Carousel_20180421_110407_plan-148_detail-701_cpi_new_image,android,LB,GCC1,B Abda,185.4.255.19,samsung,SM-A310F,7.0,0,0,0.05675187799942827,0,0.0003279629701913944,1,0.9432481220005714
600,4d4f046f-88c6-4ed2-9a8a-95c420110cee,3624a993-48fb-4093-92e4-9302c7acc6b4,20180524,Google 手动,googleadwords_int,CPI,1050978842_app_gcc_android_sale_ar_uac_0201,android,AE,GCC2,Turrfana,31.215.110.244,motorola,Moto C,7.0,0,1,0.7165591608809154,0,0.0025,0,0.2834408391190846
600,6afd6f79-3bbb-4349-b37f-1977d2a118ef,369743be-26be-4073-8fcc-83ed17b6a96b,20180603,Google 手动,googleadwords_int,CPI,1050978842_app_gcc_android_sale_ar_uac_0201,android,QA,GCC2,Al Khor,37.186.34.75,samsung,SM-G570F,7.0,0,0,0.12272086029439117,0,0.0007486535142279315,1,0.8772791397056088
600,edb0ff73-c300-47c7-947b-abaa3270d521,369ffed4-fc55-41d1-b781-a81379903aa9,20180410,Google 手动,googleadwords_int,CPI,1035762901_app_oj_android_display_3cma_uac_0111,android,JO,GCC1,Um Nowarah,188.247.79.217,samsung,SM-G925I,5.1.1,0,1,0.8291246736104558,0,0.14879203842462085,0,0.17087532638954414
600,FD326B7D-5593-4C53-872A-70DE67E08740,36BDE9A3-2729-4619-BCBD-3DECBBCFFFF3,20180522,snapchat,snapchat_int,CPI,Branding Ads_IOS_SA_Female_3D_VO4_20180409,ios,SA,GCC1,Al-Majmaah,37.42.220.37,0,0,11.3.1,1,0,0.1628319005366035,0,0.0012660523208512836,1,0.8371680994633963
600,fd5fc903-f6e3-41c7-a95c-089aecd21182,36a014d0-f95a-44a1-9254-c1b408a61db7,20180403,Google 手动,googleadwords_int,CPI,962659097_app_ska_android_display_en_uac_1025,android,SA,GCC1,Khobar,51.252.93.177,samsung,GT-I9082,5.1.1,0,1,0.2571756895097939,0,0.00043432167909736286,0,0.742824310490206
600,1e48d522-5e63-4c9e-9100-9c93bb2cccea,36abf291-d29f-4773-a4e0-ce7718284e6d,20180608,Media Buy 代投,Facebook Ads,CPI,Windyvale_jollymb_gcc_android_mens_shoes_male_2018-03-25,android,AE,GCC2,Sharjah,86.98.145.54,htc,HTC One X9 dual sim,6.0,0,0,0.21842113948428296,0,0.00378915286539857,1,0.7815788605157171
600,78683850-c636-4259-81d6-69968cafe530,36b6832c-e85d-4b07-8109-4fe998508cc2,20180407,DSP 代投,volo_int,CPI,20146340,android,SA,GCC1,Mecca,51.36.64.245,Xiaomi,MI MAX,7.0,0,0,0.19248209135068123,0,0.005407746414428804,1,0.8075179086493184
600,8e6926b1-fd28-4cd6-b4dd-c22f0aeed523,36ca632f-cd52-4e1b-a78c-deceeb33956f,20180415,Google 手动,googleadwords_int,CPI,1050978842_app_gcc_android_sale_ar_uac_0201,android,BH,GCC1,Salhiya,37.131.50.254,samsung,SM-N9005,5.0,0,1,0.41526044783286287,0,0.0005148886304703785,0,0.584739552167137
600,79b91b07-408b-4714-b75e-95243cc885ff,36d399fe-8c15-4b7b-8140-3db69b80ad31,20180523,DSP 代投,moblin_int,CPI,moblin_Android_SA_1345_25246719,android,SA,GCC1,Jiddah,128.234.104.110,samsung,SM-G570F,7.0,0,1,0.5928744040609928,0,0.0870373769724127,0,0.40712559593900727
600,0dc37bf4-3712-4cc3-ab6d-31642de71733,36e72295-1867-4abc-be87-96bcd897436e,20180423,Google 手动,googleadwords_int,CPI,1345222061_app_gcc_android_display_ar_uac_0408,android,AE,GCC2,Al Naimiya,109.177.109.33,Lenovo,Lenovo YT3-850F,6.0.1,0,0,0.3371055730196455,0,0.02097709598631333,1,0.6628944269803547
600,7add9ead-25f7-48e2-b6b2-6b8afafcc685,372549a7-ebb3-4a80-b703-984e6f92e129,20180512,Google 手动,googleadwords_int,CPI,1372956949_app_gcc_android_ramadan1_uac15_0428,android,SA,GCC1,Mecca,51.36.41.173,samsung,SM-G5700,6.0.1,0,0,0.1374535652526762,0,0.0007486535142279315,1,0.8625464347473237
600,eba2a4e5-fce2-435b-9f5d-4e375f299eaa,377cbe6d-933a-484f-8500-6820a7bd34ac,20180518,再营销,Facebook Ads,CPI,Engagement_android_uninstall_180123,android,SA,GCC1,Riyadh,51.253.199.83,HUAWEI,MYA-L22,6.0,0,0,0.4789332832040076,0,0.0020833333333333333,1,0.5210667167959925
600,dfa001d4-21b4-41d7-8661-352571d2d0f2,37dafb37-d289-4d60-9fd2-b36ae3cc50f4,20180520,Facebook 智能,Facebook Ads,CPI,appauto_5728_audience_network_SA_female_android_Android_Smartphone_age18-65_interest_landingpage_28_Carousel_20180514_110310_plan-153_detail-706_cpm_new_image,android,SA,GCC1,Riyadh,95.184.65.27,samsung,SM-G570F,7.0,0,0,0.4506153062544442,0,0.00029605854927120814,1,0.5493846937455558
600,97789d9c-7712-4b6a-93f4-5a5f7d6d7896,37e470f4-1f19-4786-8ca7-6af60634c242,20180514,Media Buy 代投,Facebook Ads,CPI,unitymob_jollymb_gcc_android_female_180422,android,AE,GCC2,Al Aman,92.96.191.98,Infinix,Infinix HOT 4 Pro,6.0,0,0,0.16281129417844828,0,0.008894926984941992,1,0.8371887058215516
600,8c7face3-c9ae-4ec2-907c-642933f13e48,37ef1336-b2fb-4515-898d-f0139d659c21,20180524,Google 手动,googleadwords_int,CPI,1372956949_app_gcc_android_ramadan1_uac15_0428,android,SA,GCC1,Riyadh,51.235.229.80,samsung,SM-G920F,5.1.1,0,0,0.1673504759176373,0,0.00028983079289299034,1,0.8326495240823621
600,4f4cf62e-dea6-46a6-a41c-0b3cea9552c1,38298bb8-7b1b-4109-8f62-5786bdc0043f,20180403,DSP 代投,dauup,CPI,DAUUP_Arab_Android_1421_DEC18_c3633e3e50b04a3846625dba7a73fe32,android,SA,GCC1,At-Ta If,129.208.207.254,motorola,Moto G (5) Plus,7.0,0,0,0.4273839837234871,0,0.02,1,0.572616016276513
600,f4cb2d97-163c-4a9c-8d52-c29d237597c5,382f1e42-4e33-40c5-9d85-c84c6b4ad651,20180402,DSP 代投,taptica_int,CPI,2232566_5519,android,KW,GCC2,As Salimiyah,37.39.156.216,samsung,SM-J111F,5.1.1,0,0,0.07839671216179178,0,0.000888096515775038,1,0.9216032878382079
600,77e0c470-8291-4136-8c5b-800bf51b87d7,3854f3d0-ae43-4ce4-9358-074054f6ccda,20180510,snapchat,snapchat_int,CPI,app_snap_bh_android_female_wh_areej_display_cpi_0508_Jason,android,BH,GCC1,Ras Ruman,94.76.5.54,HUAWEI,CRO-L22,6.0,0,0,0.10123705579182155,0,0.0025643169712512783,1,0.8987629442081783
600,acec49a7-a3d1-4067-9758-dea82225ab8f,3860e0d1-c679-46d2-b01b-d888d3445543,20180420,snapchat,snapchat_int,CPI,Branding ads_Snap_CPI_Android_Sept 20th,android,SA,GCC1,Jiddah,188.54.130.113,HUAWEI,EVA-L19,7.0,0,1,0.46852811408356815,0,0.019502630320420853,0,0.531471885916432
600,D519E711-504D-42E8-9598-2718981634A3,3890E2D1-2D8C-4F1A-8A93-94A31C18E408,20180410,DSP 代投,appia_int,CPI,5600,ios,SA,GCC1,Riyadh,78.95.138.217,0,0,10.3.2,0,0,0.26432526902889597,0,0.5252010071014303,1,0.735674730971104
600,7664b719-b360-4425-919e-6a44ddd93f41,38f98fa5-30f8-4ff6-8303-e3433e7a64e9,20180608,DSP 代投,applovin_int,CPI,JollyChic_Android_CPI_0423_sa_c83c90a2925a9c4576598958ccd98485,android,SA,GCC1,Buraydah,159.0.231.240,samsung,SM-G570F,7.0,0,1,0.4614245947419633,0,0.0044554211592140545,0,0.5385754052580368
600,07e58257-17df-43bb-b953-6d3ae64f9204,3906c743-27a3-4122-98de-2452dad4f1f4,20180504,organic,Organic,None,0,android,SA,GCC1,Jiddah,188.50.180.121,HONOR,FRD-L09,7.0,0,0,0.20741801243431773,0,0.04336127895466094,1,0.7925819875656819
600,dd1e56be-49d0-47bd-9493-6b169e2a8190,3930f73b-0f02-4d56-a488-dc92dd54b845,20180429,DSP 代投,creativeclicks_int,CPI,801100_27367_31376_10236,android,SA,GCC1,Najran,5.108.145.241,samsung,SM-J510F,7.1.1,0,0,0.2640619319977914,0,0.0005950136610990009,1,0.7359380680022081
600,98fce7ff-2102-4339-bcd1-c81f7f7fb615,39704041-c354-46c0-8060-8a5f7b60a89b,20180414,Google 手动,googleadwords_int,CPI,1050978842_app_gcc_android_sale_ar_uac_0201,android,QA,GCC2,Al Soudan North,89.211.147.232,Nokia,TA-1021,8.0.0,0,1,0.7279687485032414,0,0.016296866974833076,0,0.27203125149675866
600,d67d9a79-0ed4-42ff-81c0-31ddc89881a3,398c98e4-8c15-40fa-a887-19da6a2dde80,20180506,Google 手动,googleadwords_int,CPI,1050978842_app_gcc_android_sale_ar_uac_0201,android,SA,GCC1,Saihat,2.89.166.127,samsung,SM-G532F,6.0.1,0,0,0.13938301501639364,0,0.0007486535142279315,1,0.8606169849836063
600,D29424F0-3C4A-41EF-8D4E-9B4D9480C639,3993333A-9756-4488-A3BC-D54661174A42,20180524,organic,Organic,None,0,ios,AE,GCC2,Al Fujayrah,94.59.227.103,0,0,11.3.1,1,0,0.1938867939049777,0,0.0026697570843728013,1,0.8061132060950221
600,236D021B-7E3E-46FE-AD26-81DD3BD7CC6E,39BE76BD-2E36-4AB7-A48D-F78587A4A711,20180520,snapchat,snapchat_int,CPI,app_snap_sa_ios_wh_henedi_display_cpi_0516,ios,SA,GCC1,Riyadh,51.39.200.5,0,0,11.2.6,1,0,0.28637064686983105,0,0.009220032208661796,1,0.713629353130169
600,76d2145c-b13e-4e04-aa5d-d7ecb3a9981a,39a2fc47-d17a-464b-9177-48cac4ca5d2f,20180604,Facebook 智能,Facebook Ads,CPI,appauto_2526_audience_network_SA_male_android_Android_Smartphone_age18-65_interest_landingpage_28_Single-Image_20180208_111538_plan-21_detail-102_new_image,android,SA,GCC1,Jiddah,31.166.90.207,Verizon,SM-N920V,7.0,0,1,0.31530042371179706,0,0.004188034188034188,0,0.6846995762882028
600,a6a18715-0d9e-4316-a54c-68a8bfd0f955,39b81186-e69b-4262-8c28-0b71e5115ee8,20180521,DSP 代投,duapps_int,CPI,SUBID2349,android,SA,GCC1,Jiddah,5.244.42.227,samsung,SM-G610F,7.0,0,1,0.31010547674895045,0,0.01443781008422753,0,0.6898945232510495
600,35b50566-bc9a-4ad2-a731-947f497f9ce0,39db0273-7ed3-4c0f-818b-4f5f0f8cd927,20180409,Media Buy 代投,Facebook Ads,CPI,CM_jollymb_android_gcc_ae_female_dpa_0.90_180207,android,AE,GCC2,Oud Al Muteena,2.51.80.90,Lava,LAVA_A3,6.0,0,0,0.40847634988110115,0,0.0003209876543209877,1,0.591523650118899
600,4B4281C1-E968-4C87-8F89-F96BA2B9CECD,3E6DBF09-2E0B-40F7-8D2D-CC8F271EAF59,20180408,DSP 代投,motive_int,CPI,KW_69275_22241775,ios,KW,GCC2,Al Ahmadi,46.186.207.66,0,0,11.3,1,0,0.2387003034650396,0,0.0,1,0.7612996965349603
600,57109255-8994-4AFF-A84D-1712A8612341,3EE8B55E-4765-49C5-BA28-F4CA0378D853,20180403,DSP 代投,glispa_int,CPI,JollyChic_CD153334,ios,SA,GCC1,Ad Dammam,178.87.75.14,0,0,11.2.1,1,0,0.1913303704043972,0,0.005936902640695536,1,0.808669629595603
600,8d661d78-ebab-4abe-aec8-24da65007ca5,3a0a48b6-22f9-4ede-8954-1593dc05df60,20180403,DSP 代投,creativeclicks_int,CPI,800708_205564805,android,AE,GCC2,Al Raha Beach,86.97.170.227,HONOR,CAM-UL00,6.0,0,0,0.14196727413170185,0,0.0,1,0.8580327258682978
600,d61f2eab-3319-4f56-8257-50e610c1df5b,3a444fbd-ff2c-4aa4-a978-404783ce8ba8,20180531,Twitter 智能,TwitterKSAPage,CPI,Bio Link,android,SA,GCC1,Khafji,93.168.48.90,HONOR,FRD-L09,7.0,0,1,0.21107384542297583,0,0.001860760381593715,0,0.7889261545770239
600,45a3dc47-5806-4747-9675-2239486e0ef5,3a75b720-0f21-4571-9b95-cdb3b2f5bcac,20180610,Google 手动,googleadwords_int,CPI,1372956949_app_gcc_android_ramadan1_uac15_0428,android,SA,GCC1,Sakakah,51.36.186.139,samsung,SM-G531H,5.1.1,0,0,0.3127090681388762,0,0.0073090430312090495,1,0.6872909318611238
600,10ccf629-4ff5-434c-88d7-ebe5d8b289bd,3a8ddeb3-a2ef-4e5d-b42c-91800d98bceb,20180415,Google 手动,googleadwords_int,CPI,1035762904_app_oj_android_display_stfe_uac_0111,android,JO,GCC1,Amman,46.32.122.155,samsung,SM-N950F,7.1.1,0,0,0.2340716308901356,0,0.0,1,0.7659283691098644
600,4c9cf844-b2d1-429b-948e-ba78dd2955c2,3a9180b6-3926-4a27-911a-e28aafe172ba,20180508,Facebook 智能,Facebook Ads,CPI,appauto_8818_audience_network_SA_male_android_Android_Smartphone_age18-65_interest_landingpage_1001_Single-Image_20180422_110229_plan-127_detail-678_cpi_new_image,android,SA,GCC1,Al-Jubayl,77.31.209.110,HUAWEI,FIG-LA1,8.0.0,0,0,0.0711083371010956,0,0.0028642869919655147,1,0.928891662898904
600,54b5fc6b-6447-4b6a-b212-c6ad3c308f6c,3adccc13-3298-4094-8c8d-1b1159320945,20180519,DSP 代投,startapp_int,CPI,507897549,android,SA,GCC1,Jiddah,188.49.198.255,samsung,GT-I9060I,4.4.4,0,0,0.17775844318537895,0,0.0003209876543209877,1,0.8222415568146207
600,96c81bc1-2be2-45cb-8084-ac4ae1700206,3b1679b5-d50d-4bfe-829d-724d6d4eca2b,20180517,snapchat,snapchat_int,CPI,app_FBMagic_Yeahmobi_jollymb_GCC_Android_female-male-0419,android,AE,GCC2,Al Darrare,5.31.245.118,samsung,SM-G950F,8.0.0,0,1,0.6912240047275929,0,0.3047401701171562,0,0.3087759952724072
600,7aadc289-392c-4a13-8af3-0f6390ee650b,3b832dad-9ebf-4c21-a2df-1b5cb4b36db5,20180520,Media Buy 代投,Facebook Ads,CPI,Glispa_jollymb_gcc_ae+sa+bh+om+kw+qa_android_femail,android,SA,GCC1,Mecca,5.108.177.229,samsung,SM-G570F,6.0.1,0,1,0.9011972632196842,0,0.024919140667170464,0,0.09880273678031579
600,c3e551b3-3249-4a63-9e2a-eca081947827,3c6b7a41-96b2-4b37-8da4-0d0bbc52c18a,20180528,DSP 代投,applovin_int,CPI,JollyChic_Android_CPI_0308_jo_8c3520aa24e095ab1c1657eb5b3701d7,android,JO,GCC1,Bait Yafa,92.241.42.229,Meizu,m3 note,5.1,0,0,0.24834716450870586,0,0.01319128787878788,1,0.7516528354912941
600,126ccc37-0210-47b6-ae34-d28a68273018,3c87ddab-9d9e-4e5d-a096-8e8980e55b33,20180422,Google 手动,googleadwords_int,CPI,1345222061_app_gcc_android_display_ar_uac_0408,android,SA,GCC1,Jiddah,51.36.97.197,samsung,SM-G935F,7.0,0,1,0.17667994164510897,0,0.0029515173177511334,0,0.8233200583548911
600,aa6c34dc-903d-443d-a6e6-91fe6fa066da,3c94a443-a62e-4a40-9e81-d5131278b583,20180415,Google 手动,googleadwords_int,CPI,1341628724_app_gcc_android_male_uac2_0404,android,SA,GCC1,Riyadh,51.36.16.181,samsung,SM-G532F,6.0.1,0,0,0.7178684568814089,0,0.03968916518650089,1,0.2821315431185913
600,2b4f5a4b-6141-4444-91dc-2a350569817a,3cef4b80-adcd-42b0-9368-ddbf1ee0796b,20180529,Media Buy 代投,FBMagic,CPI,YM_ZT_android_GCC_Men_0329,android,QA,GCC2,Muaither North,176.203.8.51,samsung,SM-C5000,6.0.1,0,0,0.06011134942766966,0,0.0027478927326527137,1,0.93988865057233
600,92472dd8-c6e1-4ed8-b74f-3da942e2d4cb,3cfd14b8-5982-45de-a816-a09bdbc75f72,20180401,Facebook 智能,Facebook Ads,CPI,appauto_6759_audience_network_SA_female_android_Android_Smartphone_age18-65_interest_landingpage_1001_Carousel_20180301_191747_plan-124_detail-675_new_image,android,SA,GCC1,Riyadh,51.235.0.143,samsung,SM-J701F,7.0,0,1,0.7568526207845793,1,0.18808976618474726,0,0.24314737921542057
600,ff80e157-8b4a-44c6-b402-3ef1d3e32a52,3d3ad07f-9c5b-466d-90db-559535061cfe,20180525,再营销,Facebook Ads,CPI,Engagement_android_uninstall_180123,android,SA,GCC1,Riyadh,46.153.196.194,samsung,SM-G928C,7.0,0,0,0.07210877932668218,0,0.005034026843309139,1,0.9278912206733176
600,5f2374e0-404d-49c6-8fee-7e498426dcba,3daca441-d274-4858-838f-cef23426e462,20180601,Facebook 智能,Facebook Ads,CPI,appauto_2526_audience_network_KW_male_android_Android_Smartphone_age18-65_interest_landingpage_28_Carousel_20180601_110124_plan-75_detail-453_cpi_new_image,android,KW,GCC2,As Salimiyah,188.71.245.252,Xiaomi,Redmi 4,6.0.1,0,1,0.3503590603261004,0,0.0025,0,0.6496409396738995
600,051ad66e-6e61-43c3-b77b-1eda2aa15af3,3dc48c69-32f3-42a1-992a-ad464020fb90,20180528,Facebook 智能,Facebook Ads,CPI,appauto_2526_audience_network_SA_male_android_Android_Smartphone_age18-65_interest_landingpage_1001_Carousel_20180525_110249_plan-126_detail-677_cpi_new_image,android,SA,GCC1,Yanbu,109.82.182.22,HUAWEI,HUAWEI TAG-L21,5.1,0,1,0.12034300613243964,0,0.0001318845388188454,0,0.8796569938675605
600,a473abda-8b06-45d9-8ebc-9d05d1f70b06,3dcb1f6f-4991-4c5f-bcb2-9a089d546ca0,20180427,Media Buy 代投,Facebook Ads,CPI,wezonet_jollymb_gcc_android_male_shoes _zx,android,AE,GCC2,Dubai,92.96.215.200,HUAWEI,WAS-LX1A,7.0,0,1,0.29194714998357424,0,0.08652170672941743,0,0.7080528500164256
600,5fd1dc3b-6d97-4941-9076-4141b690a3f6,3df8fdc8-da99-4fc0-bf10-79e6c9e90264,20180401,organic,Organic,None,0,android,SA,GCC1,Riyadh,51.235.57.201,samsung,SM-G532F,6.0.1,0,0,0.06622754310794762,0,0.000444357229504195,1,0.9337724568920522
600,dec0963b-8f40-4206-8fd1-d5844fef1be5,3e4431bc-61da-4d36-9e65-d4d00d162165,20180513,Google 手动,googleadwords_int,CPI,968775050_app_sa_android_display_ar_uac_1031,android,SA,GCC1,Tabuk,109.206.89.89,samsung,SM-N7505,4.4.2,0,1,0.6680646668318044,0,0.030294117647058822,0,0.3319353331681956
